Campaign,Ad Group,Keyword,Match Type,Bid
Fight Health Insurance - Microsites,Appealing CPAP Denials,[humana denied cpap machine or supplies],Exact,
Fight Health Insurance - Microsites,Appealing CPAP Denials,"""humana denied cpap machine or supplies""",Phrase,
Fight Health Insurance - Microsites,Appealing CPAP Denials,humana denied cpap machine or supplies,Broad,
Fight Health Insurance - Microsites,Appealing CPAP Denials,[humana sleep apnea denial],Exact,
Fight Health Insurance - Microsites,Appealing CPAP Denials,"""humana sleep apnea denial""",Phrase,
Fight Health Insurance - Microsites,Appealing CPAP Denials,humana sleep apnea denial,Broad,
Fight Health Insurance - Microsites,Appealing CPAP Denials,[insurance denied cpap machine or supplies],Exact,
Fight Health Insurance - Microsites,Appealing CPAP Denials,"""insurance denied cpap machine or supplies""",Phrase,
Fight Health Insurance - Microsites,Appealing CPAP Denials,insurance denied cpap machine or supplies,Broad,
Fight Health Insurance - Microsites,Appealing CPAP Denials,[insurance denied sleep apnea treatment],Exact,
Fight Health Insurance - Microsites,Appealing CPAP Denials,"""insurance denied sleep apnea treatment""",Phrase,
Fight Health Insurance - Microsites,Appealing CPAP Denials,insurance denied sleep apnea treatment,Broad,
Fight Health Insurance - Microsites,Appealing CPAP Denials,[insurance refusing cpap machine or supplies],Exact,
Fight Health Insurance - Microsites,Appealing CPAP Denials,"""insurance refusing cpap machine or supplies""",Phrase,
Fight Health Insurance - Microsites,Appealing CPAP Denials,insurance refusing cpap machine or supplies,Broad,
Fight Health Insurance - Microsites,Appealing CPAP Denials,[insurance won't cover cpap machine or supplies],Exact,
Fight Health Insurance - Microsites,Appealing CPAP Denials,"""insurance won't cover cpap machine or supplies""",Phrase,
Fight Health Insurance - Microsites,Appealing CPAP Denials,insurance won't cover cpap machine or supplies,Broad,
Fight Health Insurance - Microsites,Appealing CPAP Denials,[sample appeal letter cpap machine or supplies],Exact,
Fight Health Insurance - Microsites,Appealing CPAP Denials,"""sample appeal letter cpap machine or supplies""",Phrase,
Fight Health Insurance - Microsites,Appealing CPAP Denials,sample appeal letter cpap machine or supplies,Broad,
Fight Health Insurance - Microsites,Appealing CPAP Denials,[sleep apnea appeal],Exact,
Fight Health Insurance - Microsites,Appealing CPAP Denials,"""sleep apnea appeal""",Phrase,
Fight Health Insurance - Microsites,Appealing CPAP Denials,sleep apnea appeal,Broad,
Fight Health Insurance - Microsites,Appealing CPAP Denials,[sleep apnea coverage denial],Exact,
Fight Health Insurance - Microsites,Appealing CPAP Denials,"""sleep apnea coverage denial""",Phrase,
Fight Health Insurance - Microsites,Appealing CPAP Denials,sleep apnea coverage denial,Broad,
Fight Health Insurance - Microsites,Appealing CPAP Denials,[sleep apnea cpap machine or supplies],Exact,
Fight Health Insurance - Microsites,Appealing CPAP Denials,"""sleep apnea cpap machine or supplies""",Phrase,
Fight Health Insurance - Microsites,Appealing CPAP Denials,sleep apnea cpap machine or supplies,Broad,
Fight Health Insurance - Microsites,Appealing CPAP Denials,[sleep apnea cpap machine or supplies denied],Exact,
Fight Health Insurance - Microsites,Appealing CPAP Denials,"""sleep apnea cpap machine or supplies denied""",Phrase,
Fight Health Insurance - Microsites,Appealing CPAP Denials,sleep apnea cpap machine or supplies denied,Broad,
Fight Health Insurance - Microsites,Appealing CPAP Denials,[sleep apnea insurance denial],Exact,
Fight Health Insurance - Microsites,Appealing CPAP Denials,"""sleep apnea insurance denial""",Phrase,
Fight Health Insurance - Microsites,Appealing CPAP Denials,sleep apnea insurance denial,Broad,
Fight Health Insurance - Microsites,Appealing CPAP Denials,[sleep apnea medication denied],Exact,
Fight Health Insurance - Microsites,Appealing CPAP Denials,"""sleep apnea medication denied""",Phrase,
Fight Health Insurance - Microsites,Appealing CPAP Denials,sleep apnea medication denied,Broad,
Fight Health Insurance - Microsites,Appealing CPAP Denials,[sleep apnea treatment denial],Exact,
Fight Health Insurance - Microsites,Appealing CPAP Denials,"""sleep apnea treatment denial""",Phrase,
Fight Health Insurance - Microsites,Appealing CPAP Denials,sleep apnea treatment denial,Broad,
Fight Health Insurance - Microsites,Appealing CPAP Denials,[united healthcare denied cpap machine or supplies],Exact,
Fight Health Insurance - Microsites,Appealing CPAP Denials,"""united healthcare denied cpap machine or supplies""",Phrase,
Fight Health Insurance - Microsites,Appealing CPAP Denials,united healthcare denied cpap machine or supplies,Broad,
Fight Health Insurance - Microsites,Appealing CPAP Denials,[united healthcare sleep apnea denial],Exact,
Fight Health Insurance - Microsites,Appealing CPAP Denials,"""united healthcare sleep apnea denial""",Phrase,
Fight Health Insurance - Microsites,Appealing CPAP Denials,united healthcare sleep apnea denial,Broad,
Fight Health Insurance - Microsites,Appealing CPAP Denials,[write appeal letter cpap machine or supplies],Exact,
Fight Health Insurance - Microsites,Appealing CPAP Denials,"""write appeal letter cpap machine or supplies""",Phrase,
Fight Health Insurance - Microsites,Appealing CPAP Denials,write appeal letter cpap machine or supplies,Broad,
Fight Health Insurance - Microsites,Appealing Physical/Occupational/Speech Therapy Denials,[aetna denied physical / occupational / speech therapy],Exact,
Fight Health Insurance - Microsites,Appealing Physical/Occupational/Speech Therapy Denials,"""aetna denied physical / occupational / speech therapy""",Phrase,
Fight Health Insurance - Microsites,Appealing Physical/Occupational/Speech Therapy Denials,aetna denied physical / occupational / speech therapy,Broad,
Fight Health Insurance - Microsites,Appealing Physical/Occupational/Speech Therapy Denials,[appeal letter for physical / occupational / speech therapy],Exact,
Fight Health Insurance - Microsites,Appealing Physical/Occupational/Speech Therapy Denials,"""appeal letter for physical / occupational / speech therapy""",Phrase,
Fight Health Insurance - Microsites,Appealing Physical/Occupational/Speech Therapy Denials,appeal letter for physical / occupational / speech therapy,Broad,
Fight Health Insurance - Microsites,Appealing Physical/Occupational/Speech Therapy Denials,[appeal physical / occupational / speech therapy denial],Exact,
Fight Health Insurance - Microsites,Appealing Physical/Occupational/Speech Therapy Denials,"""appeal physical / occupational / speech therapy denial""",Phrase,
Fight Health Insurance - Microsites,Appealing Physical/Occupational/Speech Therapy Denials,appeal physical / occupational / speech therapy denial,Broad,
Fight Health Insurance - Microsites,Appealing Physical/Occupational/Speech Therapy Denials,[blue cross denied physical / occupational / speech therapy],Exact,
Fight Health Insurance - Microsites,Appealing Physical/Occupational/Speech Therapy Denials,"""blue cross denied physical / occupational / speech therapy""",Phrase,
Fight Health Insurance - Microsites,Appealing Physical/Occupational/Speech Therapy Denials,blue cross denied physical / occupational / speech therapy,Broad,
Fight Health Insurance - Microsites,Appealing Physical/Occupational/Speech Therapy Denials,[cigna denied physical / occupational / speech therapy],Exact,
Fight Health Insurance - Microsites,Appealing Physical/Occupational/Speech Therapy Denials,"""cigna denied physical / occupational / speech therapy""",Phrase,
Fight Health Insurance - Microsites,Appealing Physical/Occupational/Speech Therapy Denials,cigna denied physical / occupational / speech therapy,Broad,
Fight Health Insurance - Microsites,Appealing Physical/Occupational/Speech Therapy Denials,[fight physical / occupational / speech therapy denial],Exact,
Fight Health Insurance - Microsites,Appealing Physical/Occupational/Speech Therapy Denials,"""fight physical / occupational / speech therapy denial""",Phrase,
Fight Health Insurance - Microsites,Appealing Physical/Occupational/Speech Therapy Denials,fight physical / occupational / speech therapy denial,Broad,
Fight Health Insurance - Microsites,Appealing Physical/Occupational/Speech Therapy Denials,[how to appeal physical / occupational / speech therapy denial],Exact,
Fight Health Insurance - Microsites,Appealing Physical/Occupational/Speech Therapy Denials,"""how to appeal physical / occupational / speech therapy denial""",Phrase,
Fight Health Insurance - Microsites,Appealing Physical/Occupational/Speech Therapy Denials,how to appeal physical / occupational / speech therapy denial,Broad,
Fight Health Insurance - Microsites,Appealing Physical/Occupational/Speech Therapy Denials,[humana denied physical / occupational / speech therapy],Exact,
Fight Health Insurance - Microsites,Appealing Physical/Occupational/Speech Therapy Denials,"""humana denied physical / occupational / speech therapy""",Phrase,
Fight Health Insurance - Microsites,Appealing Physical/Occupational/Speech Therapy Denials,humana denied physical / occupational / speech therapy,Broad,
Fight Health Insurance - Microsites,Appealing Physical/Occupational/Speech Therapy Denials,[insurance denied physical / occupational / speech therapy],Exact,
Fight Health Insurance - Microsites,Appealing Physical/Occupational/Speech Therapy Denials,"""insurance denied physical / occupational / speech therapy""",Phrase,
Fight Health Insurance - Microsites,Appealing Physical/Occupational/Speech Therapy Denials,insurance denied physical / occupational / speech therapy,Broad,
Fight Health Insurance - Microsites,Appealing Physical/Occupational/Speech Therapy Denials,[insurance refusing physical / occupational / speech therapy],Exact,
Fight Health Insurance - Microsites,Appealing Physical/Occupational/Speech Therapy Denials,"""insurance refusing physical / occupational / speech therapy""",Phrase,
Fight Health Insurance - Microsites,Appealing Physical/Occupational/Speech Therapy Denials,insurance refusing physical / occupational / speech therapy,Broad,
Fight Health Insurance - Microsites,Appealing Physical/Occupational/Speech Therapy Denials,[insurance won't cover physical / occupational / speech therapy],Exact,
Fight Health Insurance - Microsites,Appealing Physical/Occupational/Speech Therapy Denials,"""insurance won't cover physical / occupational / speech therapy""",Phrase,
Fight Health Insurance - Microsites,Appealing Physical/Occupational/Speech Therapy Denials,insurance won't cover physical / occupational / speech therapy,Broad,
Fight Health Insurance - Microsites,Appealing Physical/Occupational/Speech Therapy Denials,[physical / occupational / speech therapy],Exact,
Fight Health Insurance - Microsites,Appealing Physical/Occupational/Speech Therapy Denials,"""physical / occupational / speech therapy""",Phrase,
Fight Health Insurance - Microsites,Appealing Physical/Occupational/Speech Therapy Denials,physical / occupational / speech therapy,Broad,
Fight Health Insurance - Microsites,Appealing Physical/Occupational/Speech Therapy Denials,[physical / occupational / speech therapy appeal],Exact,
Fight Health Insurance - Microsites,Appealing Physical/Occupational/Speech Therapy Denials,"""physical / occupational / speech therapy appeal""",Phrase,
Fight Health Insurance - Microsites,Appealing Physical/Occupational/Speech Therapy Denials,physical / occupational / speech therapy appeal,Broad,
Fight Health Insurance - Microsites,Appealing Physical/Occupational/Speech Therapy Denials,[physical / occupational / speech therapy appeal letter template],Exact,
Fight Health Insurance - Microsites,Appealing Physical/Occupational/Speech Therapy Denials,"""physical / occupational / speech therapy appeal letter template""",Phrase,
Fight Health Insurance - Microsites,Appealing Physical/Occupational/Speech Therapy Denials,physical / occupational / speech therapy appeal letter template,Broad,
Fight Health Insurance - Microsites,Appealing Physical/Occupational/Speech Therapy Denials,[physical / occupational / speech therapy coverage denied],Exact,
Fight Health Insurance - Microsites,Appealing Physical/Occupational/Speech Therapy Denials,"""physical / occupational / speech therapy coverage denied""",Phrase,
Fight Health Insurance - Microsites,Appealing Physical/Occupational/Speech Therapy Denials,physical / occupational / speech therapy coverage denied,Broad,
Fight Health Insurance - Microsites,Appealing Physical/Occupational/Speech Therapy Denials,[physical / occupational / speech therapy denial],Exact,
Fight Health Insurance - Microsites,Appealing Physical/Occupational/Speech Therapy Denials,"""physical / occupational / speech therapy denial""",Phrase,
Fight Health Insurance - Microsites,Appealing Physical/Occupational/Speech Therapy Denials,physical / occupational / speech therapy denial,Broad,
Fight Health Insurance - Microsites,Appealing Physical/Occupational/Speech Therapy Denials,[physical / occupational / speech therapy denied by insurance],Exact,
